prev_index;exer;ndept;COMPTE_T;ident;lbudg;COMPTE;value;remboursement
1135;2017;029;74;22290001100016;DEP FINISTERE;7482;75247.0;True
1136;2017;029;75;22290001100016;DEP FINISTERE;7588;1739.51;True
1137;2017;029;76;22290001100016;DEP FINISTERE;7688;239.09;True
1138;2017;029;77;22290001100016;DEP FINISTERE;7718;439499.08;True
1139;2017;02A;10;22200002800019;DEP CORSE-DU-SUD;1068;23392653.62;True
1140;2017;02A;13;22200002800019;DEP CORSE-DU-SUD;13272;0.0;True
1141;2017;02A;16;22200002800019;DEP CORSE-DU-SUD;1641;26500000.0;True
1142;2017;02A;70;22200002800019;DEP CORSE-DU-SUD;70323;200585.53;True
1143;2017;02A;73;22200002800019;DEP CORSE-DU-SUD;7351;2199964.68;True
1144;2017;02A;74;22200002800019;DEP CORSE-DU-SUD;7461;3581769.0;True
1145;2017;02A;75;22200002800019;DEP CORSE-DU-SUD;7588;815398.18;True
1146;2017;02A;76;22200002800019;DEP CORSE-DU-SUD;7688;4138.75;True
1147;2017;02A;77;22200002800019;DEP CORSE-DU-SUD;7718;19122.36;True
1148;2017;02B;10;22200003600012;DEP HAUTE-CORSE;1068;14437709.07;True
1149;2017;02B;13;22200003600012;DEP HAUTE-CORSE;1341;0.0;True
1150;2017;02B;16;22200003600012;DEP HAUTE-CORSE;165;0.0;True
1151;2017;02B;70;22200003600012;DEP HAUTE-CORSE;70848;105249.76;True
1152;2017;02B;73;22200003600012;DEP HAUTE-CORSE;7398;0.0;True
1153;2017;02B;74;22200003600012;DEP HAUTE-CORSE;7482;192295.0;True
1154;2017;02B;75;22200003600012;DEP HAUTE-CORSE;7588;794551.69;True
1155;2017;02B;77;22200003600012;DEP HAUTE-CORSE;7718;376879.42;True
1156;2017;030;10;22300001900073;DEP GARD;1068;28559716.44;True
1157;2017;030;13;22300001900073;DEP GARD;13272;0.0;True
1158;2017;030;16;22300001900073;DEP GARD;16449;0.0;True
1159;2017;030;70;22300001900073;DEP GARD;70848;2768304.84;True
1160;2017;030;73;22300001900073;DEP GARD;7398;0.0;True
1161;2017;030;74;22300001900073;DEP GARD;7482;53600.0;True
1162;2017;030;75;22300001900073;DEP GARD;7588;529368.44;True
1163;2017;030;76;22300001900073;DEP GARD;7688;1.76;True
1164;2017;030;77;22300001900073;DEP GARD;7718;34291.89;True
1165;2017;031;10;22310001700423;DEP HAUTE-GARONNE;1068;41120785.1;True
1166;2017;031;13;22310001700423;DEP HAUTE-GARONNE;1341;6669102.0;True
1167;2017;031;16;22310001700423;DEP HAUTE-GARONNE;16449;86134345.91;True
1168;2017;031;70;22310001700423;DEP HAUTE-GARONNE;70848;14731521.89;True
1169;2017;031;73;22310001700423;DEP HAUTE-GARONNE;7398;0.0;True
1170;2017;031;74;22310001700423;DEP HAUTE-GARONNE;7482;113237.0;True
1171;2017;031;75;22310001700423;DEP HAUTE-GARONNE;7588;2450530.87;True
1172;2017;031;76;22310001700423;DEP HAUTE-GARONNE;7621;120641.13;True
1173;2017;031;77;22310001700423;DEP HAUTE-GARONNE;7718;7508572.07;True
1174;2017;032;10;22320001500012;DEP GERS;1068;4039904.77;True
1175;2017;032;13;22320001500012;DEP GERS;13272;0.0;True
1176;2017;032;16;22320001500012;DEP GERS;16449;4510963.0;True
1177;2017;032;70;22320001500012;DEP GERS;70848;655319.38;True
1178;2017;032;73;22320001500012;DEP GERS;7322;195763.95;True
1179;2017;032;74;22320001500012;DEP GERS;7482;14928.0;True
1180;2017;032;75;22320001500012;DEP GERS;7588;50558.04;True
1181;2017;032;76;22320001500012;DEP GERS;761;322.97;True
1182;2017;032;77;22320001500012;DEP GERS;7718;336014.91;True
1183;2017;033;10;22330001300016;DEP GIRONDE;1068;134953997.64;True
1184;2017;033;13;22330001300016;DEP GIRONDE;1341;1823604.0;True
1185;2017;033;16;22330001300016;DEP GIRONDE;16449;59910151.63;True
1186;2017;033;70;22330001300016;DEP GIRONDE;7083;2111.13;True
1187;2017;033;73;22330001300016;DEP GIRONDE;7398;0.0;True
1188;2017;033;74;22330001300016;DEP GIRONDE;7482;351757.0;True
1189;2017;033;75;22330001300016;DEP GIRONDE;7588;167706.69;True
1190;2017;033;76;22330001300016;DEP GIRONDE;7688;16655.66;True
1191;2017;033;77;22330001300016;DEP GIRONDE;7718;6791497.43;True
1192;2017;034;10;22340001100076;DEP HERAULT;1068;46836285.97;True
1193;2017;034;13;22340001100076;DEP HERAULT;1341;0.0;True
1194;2017;034;16;22340001100076;DEP HERAULT;16449;25898000.0;True
1195;2017;034;70;22340001100076;DEP HERAULT;70848;5458503.73;True
1196;2017;034;73;22340001100076;DEP HERAULT;7398;0.0;True
1197;2017;034;74;22340001100076;DEP HERAULT;7482;116784.0;True
1198;2017;034;75;22340001100076;DEP HERAULT;7588;489195.71;True
1199;2017;034;76;22340001100076;DEP HERAULT;7621;227293.61;True
1200;2017;034;77;22340001100076;DEP HERAULT;7718;6416802.8;True
1201;2017;035;10;22350001800013;DEP ILLE-ET-VILAINE;1068;72961515.78;True
1202;2017;035;13;22350001800013;DEP ILLE-ET-VILAINE;1341;230013.36;True
1203;2017;035;16;22350001800013;DEP ILLE-ET-VILAINE;165;0.0;True
1204;2017;035;70;22350001800013;DEP ILLE-ET-VILAINE;7083;52882.8;True
1205;2017;035;73;22350001800013;DEP ILLE-ET-VILAINE;7322;1524779.51;True
1206;2017;035;74;22350001800013;DEP ILLE-ET-VILAINE;7482;138254.0;True
1207;2017;035;75;22350001800013;DEP ILLE-ET-VILAINE;7535;487457.52;True
1208;2017;035;76;22350001800013;DEP ILLE-ET-VILAINE;7621;1105.82;True
1209;2017;035;77;22350001800013;DEP ILLE-ET-VILAINE;7718;8088.23;True
1210;2017;036;10;22360001600016;DEP INDRE;1068;15000000.0;True
1211;2017;036;13;22360001600016;DEP INDRE;1341;1224757.0;True
1212;2017;036;16;22360001600016;DEP INDRE;165;0.0;True
1213;2017;036;70;22360001600016;DEP INDRE;70848;1243587.36;True
1214;2017;036;73;22360001600016;DEP INDRE;7322;181761.07;True
1215;2017;036;74;22360001600016;DEP INDRE;7482;13551.0;True
1216;2017;036;75;22360001600016;DEP INDRE;7588;96520.61;True
1217;2017;036;76;22360001600016;DEP INDRE;764;1129.21;True
1218;2017;036;77;22360001600016;DEP INDRE;7718;115.05;True
1219;2017;037;10;22370001400010;DEP INDRE-ET-LOIRE 37;1068;31005406.73;True
1220;2017;037;13;22370001400010;DEP INDRE-ET-LOIRE 37;13272;16237.919999999925;True
1221;2017;037;16;22370001400010;DEP INDRE-ET-LOIRE 37;16449;36947031.35;True
1222;2017;037;70;22370001400010;DEP INDRE-ET-LOIRE 37;70878;66133.89;True
1223;2017;037;73;22370001400010;DEP INDRE-ET-LOIRE 37;7398;0.0;True
1224;2017;037;74;22370001400010;DEP INDRE-ET-LOIRE 37;7482;48712.0;True
1225;2017;037;75;22370001400010;DEP INDRE-ET-LOIRE 37;7588;103132.61;True
1226;2017;037;76;22370001400010;DEP INDRE-ET-LOIRE 37;7688;243775.6;True
1227;2017;037;77;22370001400010;DEP INDRE-ET-LOIRE 37;777;0.0;True
1228;2017;038;10;22380001200013;DEP ISERE;1068;93564012.56;True
1229;2017;038;13;22380001200013;DEP ISERE;1341;0.0;True
1230;2017;038;16;22380001200013;DEP ISERE;16449;0.0;True
1231;2017;038;70;22380001200013;DEP ISERE;7083;13173.99;True
1232;2017;038;73;22380001200013;DEP ISERE;7398;0.0;True
1233;2017;038;74;22380001200013;DEP ISERE;7482;397948.0;True
1234;2017;038;75;22380001200013;DEP ISERE;7588;2414332.38;True
1235;2017;038;76;22380001200013;DEP ISERE;7621;1614.43;True
1236;2017;038;77;22380001200013;DEP ISERE;7718;200331.14;True
1237;2017;039;10;22390001000362;DEP JURA;1068;9583403.87;True
1238;2017;039;13;22390001000362;DEP JURA;13272;0.0;True
1239;2017;039;16;22390001000362;DEP JURA;165;400.0;True
1240;2017;039;70;22390001000362;DEP JURA;7083;100671.17;True
1241;2017;039;73;22390001000362;DEP JURA;7398;0.0;True
1242;2017;039;74;22390001000362;DEP JURA;7461;1708947.0;True
1243;2017;039;75;22390001000362;DEP JURA;7588;634611.5;True
1244;2017;039;76;22390001000362;DEP JURA;7688;1237.33;True
1245;2017;039;77;22390001000362;DEP JURA;7718;194.0;True
1246;2017;040;10;22400001800016;DEP DES LANDES;1068;26805607.19;True
1247;2017;040;13;22400001800016;DEP DES LANDES;13272;0.0;True
1248;2017;040;16;22400001800016;DEP DES LANDES;1641;13000000.0;True
1249;2017;040;70;22400001800016;DEP DES LANDES;70848;1597058.58;True
1250;2017;040;73;22400001800016;DEP DES LANDES;7322;459480.55;True
1251;2017;040;74;22400001800016;DEP DES LANDES;7482;41825.0;True
1252;2017;040;75;22400001800016;DEP DES LANDES;7535;7916.4;True
1253;2017;040;76;22400001800016;DEP DES LANDES;761;102050.0;True
1254;2017;040;77;22400001800016;DEP DES LANDES;7718;13.23;True
1255;2017;041;10;22410001600019;DEP LOIR-ET-CHER;1068;28963808.27;True
1256;2017;041;13;22410001600019;DEP LOIR-ET-CHER;1341;718878.0;True
1257;2017;041;16;22410001600019;DEP LOIR-ET-CHER;16449;0.0;True
1258;2017;041;70;22410001600019;DEP LOIR-ET-CHER;70878;164666.91;True
1259;2017;041;73;22410001600019;DEP LOIR-ET-CHER;7322;298050.28;True
1260;2017;041;74;22410001600019;DEP LOIR-ET-CHER;7482;20056.0;True
1261;2017;041;75;22410001600019;DEP LOIR-ET-CHER;7588;720067.65;True
1262;2017;041;76;22410001600019;DEP LOIR-ET-CHER;7688;28051.35;True
1263;2017;041;77;22410001600019;DEP LOIR-ET-CHER;7718;8469.02;True
1264;2017;042;10;22420001400013;DEP LOIRE;1068;27729341.2;True
1265;2017;042;13;22420001400013;DEP LOIRE;13272;0.0;True
1266;2017;042;16;22420001400013;DEP LOIRE;16449;1994252.9;True
1267;2017;042;70;22420001400013;DEP LOIRE;7083;38427.2;True
1268;2017;042;73;22420001400013;DEP LOIRE;7322;599858.59;True
1269;2017;042;74;22420001400013;DEP LOIRE;7482;50607.0;True
1270;2017;042;75;22420001400013;DEP LOIRE;7588;849692.06;True
1271;2017;042;76;22420001400013;DEP LOIRE;7688;153088.01;True
1272;2017;042;77;22420001400013;DEP LOIRE;7718;1702680.44;True
1273;2017;043;10;22430001200016;DEP HAUTE-LOIRE;1068;22078186.96;True
1274;2017;043;13;22430001200016;DEP HAUTE-LOIRE;1341;1536341.65;True
1275;2017;043;16;22430001200016;DEP HAUTE-LOIRE;16441;0.0;True
1276;2017;043;70;22430001200016;DEP HAUTE-LOIRE;70878;114036.31;True
1277;2017;043;73;22430001200016;DEP HAUTE-LOIRE;7322;356296.3;True
1278;2017;043;74;22430001200016;DEP HAUTE-LOIRE;7482;13448.0;True
1279;2017;043;75;22430001200016;DEP HAUTE-LOIRE;7588;639.0;True
1280;2017;043;76;22430001200016;DEP HAUTE-LOIRE;7688;5579.98;True
1281;2017;043;77;22430001200016;DEP HAUTE-LOIRE;7718;5.84;True
1282;2017;044;10;22440002800011;DEP LOIRE-ATLANTIQUE;1068;28148685.84;True
1283;2017;044;13;22440002800011;DEP LOIRE-ATLANTIQUE;13272;0.0;True
1284;2017;044;16;22440002800011;DEP LOIRE-ATLANTIQUE;16449;9166671.0;True
1285;2017;044;70;22440002800011;DEP LOIRE-ATLANTIQUE;7083;81917.11;True
1286;2017;044;73;22440002800011;DEP LOIRE-ATLANTIQUE;7398;0.0;True
1287;2017;044;74;22440002800011;DEP LOIRE-ATLANTIQUE;7482;139491.0;True
1288;2017;044;75;22440002800011;DEP LOIRE-ATLANTIQUE;7588;465148.55;True
1289;2017;044;76;22440002800011;DEP LOIRE-ATLANTIQUE;7621;9493.24;True
1290;2017;044;77;22440002800011;DEP LOIRE-ATLANTIQUE;7718;102.32;True
1291;2017;045;10;22450001700013;DEP LOIRET;1068;24293874.68;True
1292;2017;045;13;22450001700013;DEP LOIRET;1341;5534.0;True
1293;2017;045;16;22450001700013;DEP LOIRET;165;0.0;True
1294;2017;045;70;22450001700013;DEP LOIRET;70848;651089.66;True
1295;2017;045;73;22450001700013;DEP LOIRET;7398;0.0;True
1296;2017;045;74;22450001700013;DEP LOIRET;7482;43037.0;True
1297;2017;045;75;22450001700013;DEP LOIRET;7588;1731376.49;True
1298;2017;045;76;22450001700013;DEP LOIRET;7621;25175.8;True
1299;2017;045;77;22450001700013;DEP LOIRET;7718;829384.11;True
1300;2017;046;10;22460001500511;DEP LOT;1068;15907968.98;True
1301;2017;046;13;22460001500511;DEP LOT;13272;0.0;True
1302;2017;046;16;22460001500511;DEP LOT;16441;0.0;True
1303;2017;046;70;22460001500511;DEP LOT;70878;4283575.36;True
1304;2017;046;73;22460001500511;DEP LOT;7322;176846.0;True
1305;2017;046;74;22460001500511;DEP LOT;7461;1539490.0;True
1306;2017;046;75;22460001500511;DEP LOT;7588;133172.68;True
1307;2017;046;76;22460001500511;DEP LOT;7688;25441.95;True
1308;2017;046;77;22460001500511;DEP LOT;777;0.0;True
1309;2017;047;10;22470001300424;DEP LOT-ET-GARONNE;1068;21660437.33;True
1310;2017;047;13;22470001300424;DEP LOT-ET-GARONNE;13272;0.0;True
1311;2017;047;16;22470001300424;DEP LOT-ET-GARONNE;16441;0.0;True
1312;2017;047;70;22470001300424;DEP LOT-ET-GARONNE;70323;393206.59;True
1313;2017;047;73;22470001300424;DEP LOT-ET-GARONNE;7398;0.0;True
1314;2017;047;74;22470001300424;DEP LOT-ET-GARONNE;7478222;230000.0;True
1315;2017;047;75;22470001300424;DEP LOT-ET-GARONNE;7588;6150.0;True
1316;2017;047;76;22470001300424;DEP LOT-ET-GARONNE;7688;18507.43;True
1317;2017;047;77;22470001300424;DEP LOT-ET-GARONNE;7718;45689.64;True
1318;2017;048;10;22480001100013;DEP LOZERE;1068;5040730.27;True
1319;2017;048;13;22480001100013;DEP LOZERE;13272;0.0;True
1320;2017;048;16;22480001100013;DEP LOZERE;16441;4500000.0;True
1321;2017;048;70;22480001100013;DEP LOZERE;70848;614573.74;True
1322;2017;048;73;22480001100013;DEP LOZERE;7322;73419.01;True
1323;2017;048;74;22480001100013;DEP LOZERE;7461;1543322.0;True
1324;2017;048;75;22480001100013;DEP LOZERE;7588;12669.32;True
1325;2017;048;76;22480001100013;DEP LOZERE;761;7040.8;True
1326;2017;048;77;22480001100013;DEP LOZERE;7718;24940.0;True
1327;2017;049;10;22490001900015;DEP MAINE ET LOIRE;1068;16451533.47;True
1328;2017;049;13;22490001900015;DEP MAINE ET LOIRE;13272;0.0;True
1329;2017;049;16;22490001900015;DEP MAINE ET LOIRE;16449;17200000.0;True
1330;2017;049;70;22490001900015;DEP MAINE ET LOIRE;7083;155.08;True
1331;2017;049;73;22490001900015;DEP MAINE ET LOIRE;7398;0.0;True
1332;2017;049;74;22490001900015;DEP MAINE ET LOIRE;7482;50797.0;True
1333;2017;049;75;22490001900015;DEP MAINE ET LOIRE;7588;518614.38;True
1334;2017;049;76;22490001900015;DEP MAINE ET LOIRE;7688;119638.18;True
1335;2017;049;77;22490001900015;DEP MAINE ET LOIRE;7718;12322.67;True
1336;2017;050;10;22500502400081;DEP MANCHE;1068;21393957.25;True
1337;2017;050;13;22500502400081;DEP MANCHE;1341;0.0;True
1338;2017;050;16;22500502400081;DEP MANCHE;16311;0.0;True
1339;2017;050;70;22500502400081;DEP MANCHE;7083;18333.83;True
1340;2017;050;73;22500502400081;DEP MANCHE;7398;0.0;True
1341;2017;050;74;22500502400081;DEP MANCHE;7482;87904.0;True
1342;2017;050;75;22500502400081;DEP MANCHE;7588;439163.56;True
1343;2017;050;76;22500502400081;DEP MANCHE;766;8.97;True
1344;2017;050;77;22500502400081;DEP MANCHE;7718;149269.19;True
1345;2017;051;10;22510001500018;DEP MARNE;1068;2375953.09;True
1346;2017;051;13;22510001500018;DEP MARNE;1341;1341038.51;True
1347;2017;051;16;22510001500018;DEP MARNE;16449;3344334.35;True
1348;2017;051;70;22510001500018;DEP MARNE;7083;54979.94;True
1349;2017;051;73;22510001500018;DEP MARNE;7398;0.0;True
1350;2017;051;74;22510001500018;DEP MARNE;7482;46612.0;True
1351;2017;051;75;22510001500018;DEP MARNE;7588;3.98;True
1352;2017;051;76;22510001500018;DEP MARNE;764;5223.72;True
1353;2017;051;77;22510001500018;DEP MARNE;7718;6277.43;True
1354;2017;052;10;22520001300012;DEP HAUTE-MARNE;1068;8483849.98;True
1355;2017;052;13;22520001300012;DEP HAUTE-MARNE;1341;3275308.0;True
1356;2017;052;16;22520001300012;DEP HAUTE-MARNE;16441;0.0;True
1357;2017;052;70;22520001300012;DEP HAUTE-MARNE;7083;3714.3;True
1358;2017;052;73;22520001300012;DEP HAUTE-MARNE;7398;0.0;True
1359;2017;052;74;22520001300012;DEP HAUTE-MARNE;7482;8719.0;True
1360;2017;052;75;22520001300012;DEP HAUTE-MARNE;7588;232911.5;True
1361;2017;052;76;22520001300012;DEP HAUTE-MARNE;761;2463.68;True
1362;2017;052;77;22520001300012;DEP HAUTE-MARNE;7718;363086.17;True
1363;2017;053;10;22530001100015;DEP MAYENNE;1068;18439990.54;True
1364;2017;053;13;22530001100015;DEP MAYENNE;1318;25047.64;True
1365;2017;053;16;22530001100015;DEP MAYENNE;16449;5624998.7;True
1366;2017;053;70;22530001100015;DEP MAYENNE;7083;65018.36;True
1367;2017;053;73;22530001100015;DEP MAYENNE;7322;236203.54;True
1368;2017;053;74;22530001100015;DEP MAYENNE;7482;19063.0;True
1369;2017;053;75;22530001100015;DEP MAYENNE;7588;176701.57;True
1370;2017;053;77;22530001100015;DEP MAYENNE;7718;2229.12;True
1371;2017;054;10;22540001900785;DEP MEURTHE-ET-MOSELLE;1068;46100000.0;True
1372;2017;054;13;22540001900785;DEP MEURTHE-ET-MOSELLE;1341;730929.0;True
1373;2017;054;16;22540001900785;DEP MEURTHE-ET-MOSELLE;1641;22270000.0;True
1374;2017;054;70;22540001900785;DEP MEURTHE-ET-MOSELLE;7083;5505.04;True
1375;2017;054;73;22540001900785;DEP MEURTHE-ET-MOSELLE;7398;0.0;True
1376;2017;054;74;22540001900785;DEP MEURTHE-ET-MOSELLE;7482;35275.0;True
1377;2017;054;75;22540001900785;DEP MEURTHE-ET-MOSELLE;7588;14430.29;True
1378;2017;054;76;22540001900785;DEP MEURTHE-ET-MOSELLE;7688;7316.8;True
1379;2017;054;77;22540001900785;DEP MEURTHE-ET-MOSELLE;7718;2472927.79;True
1380;2017;055;10;22550001600152;DEP MEUSE;1068;5093458.8;True
1381;2017;055;13;22550001600152;DEP MEUSE;1341;1295409.0;True
1382;2017;055;16;22550001600152;DEP MEUSE;16449;21999999.67;True
1383;2017;055;70;22550001600152;DEP MEUSE;7083;33928.22;True
1384;2017;055;73;22550001600152;DEP MEUSE;7398;0.0;True
1385;2017;055;74;22550001600152;DEP MEUSE;7482;8432.0;True
1386;2017;055;75;22550001600152;DEP MEUSE;7588;345867.84;True
1387;2017;055;76;22550001600152;DEP MEUSE;7688;1274123.34;True
1388;2017;055;77;22550001600152;DEP MEUSE;7718;1091802.56;True
1389;2017;056;10;22560001400016;DEP MORBIHAN;1068;100822822.33;True
1390;2017;056;13;22560001400016;DEP MORBIHAN;1341;3463683.0;True
1391;2017;056;16;22560001400016;DEP MORBIHAN;165;0.0;True
1392;2017;056;70;22560001400016;DEP MORBIHAN;70848;477448.14;True
1393;2017;056;73;22560001400016;DEP MORBIHAN;7398;0.0;True
1394;2017;056;74;22560001400016;DEP MORBIHAN;7482;67670.0;True
1395;2017;056;75;22560001400016;DEP MORBIHAN;7588;477682.74;True
1396;2017;056;76;22560001400016;DEP MORBIHAN;7688;156359.66;True
1397;2017;056;77;22560001400016;DEP MORBIHAN;7718;613210.0;True
1398;2017;057;10;22570001200019;DEP MOSELLE;1068;72781528.49;True
1399;2017;057;13;22570001200019;DEP MOSELLE;1341;383701.28;True
1400;2017;057;16;22570001200019;DEP MOSELLE;16449;62729545.4;True
1401;2017;057;70;22570001200019;DEP MOSELLE;7083;2000.0;True
1402;2017;057;73;22570001200019;DEP MOSELLE;7322;827001.07;True
1403;2017;057;74;22570001200019;DEP MOSELLE;7482;35625.0;True
1404;2017;057;75;22570001200019;DEP MOSELLE;7588;0.36;True
1405;2017;057;76;22570001200019;DEP MOSELLE;7621;14411.38;True
1406;2017;057;77;22570001200019;DEP MOSELLE;7718;5805037.0;True
1407;2017;058;10;22580001000012;DEP NIEVRE;1068;10731264.21;True
1408;2017;058;13;22580001000012;DEP NIEVRE;13272;0.0;True
1409;2017;058;16;22580001000012;DEP NIEVRE;16441;0.0;True
1410;2017;058;70;22580001000012;DEP NIEVRE;7083;8770.2;True
1411;2017;058;73;22580001000012;DEP NIEVRE;7398;0.0;True
1412;2017;058;74;22580001000012;DEP NIEVRE;7461;1515606.0;True
1413;2017;058;75;22580001000012;DEP NIEVRE;7588;87031.54;True
1414;2017;058;76;22580001000012;DEP NIEVRE;761;2232.49;True
1415;2017;058;77;22580001000012;DEP NIEVRE;7718;405325.27;True
1416;2017;059;10;22590001801244;DEP NORD;1068;104201282.74;True
1417;2017;059;13;22590001801244;DEP NORD;13272;0.0;True
1418;2017;059;16;22590001801244;DEP NORD;16449;80000000.0;True
1419;2017;059;70;22590001801244;DEP NORD;7083;75369.47;True
1420;2017;059;73;22590001801244;DEP NORD;7322;2276950.92;True
1421;2017;059;74;22590001801244;DEP NORD;7482;118587.0;True
1422;2017;059;75;22590001801244;DEP NORD;7588;599087.43;True
1423;2017;059;76;22590001801244;DEP NORD;7688;184.36;True
1424;2017;059;77;22590001801244;DEP NORD;7718;428446.15;True
1425;2017;060;10;22600001600403;DEP OISE;1068;60525800.19;True
1426;2017;060;13;22600001600403;DEP OISE;1341;121088.32;True
1427;2017;060;16;22600001600403;DEP OISE;16449;11666670.0;True
1428;2017;060;70;22600001600403;DEP OISE;7083;4860.0;True
1429;2017;060;73;22600001600403;DEP OISE;7398;0.0;True
1430;2017;060;74;22600001600403;DEP OISE;7482;44576.0;True
1431;2017;060;75;22600001600403;DEP OISE;7588;2622241.87;True
1432;2017;060;76;22600001600403;DEP OISE;7688;72.27;True
1433;2017;060;77;22600001600403;DEP OISE;7718;5708.88;True
1434;2017;061;10;22610001400134;DEP ORNE;1068;19311034.39;True
1435;2017;061;13;22610001400134;DEP ORNE;1341;2022338.52;True
1436;2017;061;16;22610001400134;DEP ORNE;16449;23888893.0;True
1437;2017;061;70;22610001400134;DEP ORNE;70848;2651014.12;True
1438;2017;061;73;22610001400134;DEP ORNE;7398;0.0;True
1439;2017;061;74;22610001400134;DEP ORNE;7461;3038363.0;True
1440;2017;061;75;22610001400134;DEP ORNE;7588;117056.11;True
1441;2017;061;76;22610001400134;DEP ORNE;7621;6137.15;True
1442;2017;061;77;22610001400134;DEP ORNE;777;0.0;True
1443;2017;062;10;22620001200012;DEP PAS-DE-CALAIS;1068;73849981.84;True
1444;2017;062;13;22620001200012;DEP PAS-DE-CALAIS;1341;1957718.64;True
1445;2017;062;16;22620001200012;DEP PAS-DE-CALAIS;16449;78200002.0;True
1446;2017;062;70;22620001200012;DEP PAS-DE-CALAIS;7083;21537.38;True
1447;2017;062;73;22620001200012;DEP PAS-DE-CALAIS;7398;0.0;True
1448;2017;062;74;22620001200012;DEP PAS-DE-CALAIS;7482;86658.0;True
1449;2017;062;75;22620001200012;DEP PAS-DE-CALAIS;7588;129644.66;True
1450;2017;062;76;22620001200012;DEP PAS-DE-CALAIS;7621;19817.67;True
1451;2017;062;77;22620001200012;DEP PAS-DE-CALAIS;7718;615608.34;True
1452;2017;063;10;22630001000015;DEP PUY-DE-DOME;1068;24624053.93;True
1453;2017;063;13;22630001000015;DEP PUY-DE-DOME;1341;439371.0;True
1454;2017;063;16;22630001000015;DEP PUY-DE-DOME;16449;9422000.0;True
1455;2017;063;70;22630001000015;DEP PUY-DE-DOME;7083;4649.53;True
1456;2017;063;73;22630001000015;DEP PUY-DE-DOME;7322;529715.29;True
1457;2017;063;74;22630001000015;DEP PUY-DE-DOME;7482;50738.0;True
1458;2017;063;75;22630001000015;DEP PUY-DE-DOME;7588;1703654.64;True
1459;2017;063;76;22630001000015;DEP PUY-DE-DOME;7688;58272.0;True
1460;2017;063;77;22630001000015;DEP PUY-DE-DOME;7718;72645.89;True
1461;2017;064;10;22640001800876;DEP PYRENEES-ATLANTIQUES;1068;10668219.73;True
1462;2017;064;13;22640001800876;DEP PYRENEES-ATLANTIQUES;1341;3475765.0;True
1463;2017;064;16;22640001800876;DEP PYRENEES-ATLANTIQUES;16441;0.0;True
1464;2017;064;70;22640001800876;DEP PYRENEES-ATLANTIQUES;7083;20742.96;True
1465;2017;064;73;22640001800876;DEP PYRENEES-ATLANTIQUES;7398;0.0;True
1466;2017;064;74;22640001800876;DEP PYRENEES-ATLANTIQUES;7482;76410.0;True
1467;2017;064;75;22640001800876;DEP PYRENEES-ATLANTIQUES;7588;133626.89;True
1468;2017;064;76;22640001800876;DEP PYRENEES-ATLANTIQUES;7621;1029.13;True
1469;2017;064;77;22640001800876;DEP PYRENEES-ATLANTIQUES;7718;408833.77;True
1470;2017;065;10;22650001500012;DEP HAUTES-PYRENEES;1068;22757106.75;True
1471;2017;065;13;22650001500012;DEP HAUTES-PYRENEES;1341;940284.0;True
1472;2017;065;16;22650001500012;DEP HAUTES-PYRENEES;16449;14022584.68;True
1473;2017;065;70;22650001500012;DEP HAUTES-PYRENEES;70848;570708.45;True
1474;2017;065;73;22650001500012;DEP HAUTES-PYRENEES;7322;281261.98;True
1475;2017;065;74;22650001500012;DEP HAUTES-PYRENEES;7482;20278.0;True
1476;2017;065;75;22650001500012;DEP HAUTES-PYRENEES;7588;1910.94;True
1477;2017;065;76;22650001500012;DEP HAUTES-PYRENEES;7688;417.59;True
1478;2017;065;77;22650001500012;DEP HAUTES-PYRENEES;7718;61456.19;True
1479;2017;066;10;22660001300016;DEP PYRENEES-ORIENTALES;1068;13385850.25;True
1480;2017;066;13;22660001300016;DEP PYRENEES-ORIENTALES;13272;8102.54;True
1481;2017;066;16;22660001300016;DEP PYRENEES-ORIENTALES;16449;19305445.0;True
1482;2017;066;70;22660001300016;DEP PYRENEES-ORIENTALES;7083;29501.5;True
1483;2017;066;73;22660001300016;DEP PYRENEES-ORIENTALES;7322;609156.84;True
1484;2017;066;74;22660001300016;DEP PYRENEES-ORIENTALES;7482;57227.0;True
1485;2017;066;75;22660001300016;DEP PYRENEES-ORIENTALES;7588;91.35;True
1486;2017;066;76;22660001300016;DEP PYRENEES-ORIENTALES;7688;26419.04;True
1487;2017;066;77;22660001300016;DEP PYRENEES-ORIENTALES;7718;2920363.45;True
1488;2017;067;10;22670001100019;DEP BAS RHIN;1068;47369071.21;True
1489;2017;067;13;22670001100019;DEP BAS RHIN;13272;0.0;True
1490;2017;067;16;22670001100019;DEP BAS RHIN;16449;9333334.0;True
1491;2017;067;70;22670001100019;DEP BAS RHIN;7083;15.24;True
1492;2017;067;73;22670001100019;DEP BAS RHIN;7398;0.0;True
1493;2017;067;74;22670001100019;DEP BAS RHIN;7478222;142356.48;True
1494;2017;067;75;22670001100019;DEP BAS RHIN;7588;1845866.13;True
1495;2017;067;76;22670001100019;DEP BAS RHIN;7621;5989.63;True
1496;2017;067;77;22670001100019;DEP BAS RHIN;7718;8855.94;True
1497;2017;068;10;22680001900227;DEP HAUT-RHIN;1068;23000000.0;True
1498;2017;068;13;22680001900227;DEP HAUT-RHIN;1341;613923.84;True
1499;2017;068;16;22680001900227;DEP HAUT-RHIN;165;0.0;True
1500;2017;068;70;22680001900227;DEP HAUT-RHIN;7083;30.49;True
1501;2017;068;73;22680001900227;DEP HAUT-RHIN;7322;744815.61;True
